clinic_location_ids,is_favorite,taxable,item_type,name,description,categories,area_based,pricing_tiers,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"","false","false","Procedure","SCLEROTHERAPY","Sclerotherapy treatment for veins","[""Injectable Treatments""]","false","[{""tier_name"":""20 Minutes Session"",""price"":400,""sessions"":1},{""tier_name"":""3 Sessions"",""price"":1000,""sessions"":3}]","active","69599e8e87f41000c920887a","2026-01-03T22:56:14.572000","2026-01-03T22:56:14.572000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","KYBELLA INJECTABLE","Kybella injectable treatment","[""Injectable Treatments""]","false","[{""tier_name"":""Per Vial"",""price"":650,""sessions"":1}]","active","69599e8e87f41000c9208878","2026-01-03T22:56:14.572000","2026-01-03T22:56:14.572000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","LABIAL REVOLUMIZING - Juvederm","Labial revolumizing using Juvederm","[""Injectable Treatments""]","false","[{""tier_name"":""2CC"",""price"":1600,""sessions"":1},{""tier_name"":""3CC"",""price"":2300,""sessions"":1}]","active","69599e8e87f41000c920887e","2026-01-03T22:56:14.572000","2026-01-03T22:56:14.572000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","LABIAL REVOLUMIZING - Restylane","Labial revolumizing using Restylane","[""Injectable Treatments""]","false","[{""tier_name"":""2CC"",""price"":1500,""sessions"":1},{""tier_name"":""3CC"",""price"":2100,""sessions"":1}]","active","69599e8e87f41000c920887d","2026-01-03T22:56:14.572000","2026-01-03T22:56:14.572000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","SWEAT GLAND ABLATION TX PRECISIONTX HYPERHIDROSIS","Sweat gland ablation treatment for hyperhidrosis","[""Laser Treatments""]","false","[{""tier_name"":""1st Treatment"",""price"":2500,""sessions"":1},{""tier_name"":""2nd Treatment"",""price"":1750,""sessions"":1}]","active","69599e1b21ff2ed923b8bb31","2026-01-03T22:54:19.769000","2026-01-03T22:54:19.769000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","EZ GEL PRF + ALBUMIN - Face or Larger Area","We provide individual quotes for other areas & volumes","[""Injectable Treatments""]","true","[{""tier_name"":""Single Treatment"",""price"":1500,""sessions"":1},{""tier_name"":""2 Treatments"",""price"":2500,""sessions"":2},{""tier_name"":""3 Treatments"",""price"":3500,""sessions"":3}]","active","69599dfb96a99005f826ef7a","2026-01-03T22:53:47.669000","2026-01-03T22:53:47.669000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","EZ GEL PRF + ALBUMIN - Eyes or Single Small Area","We provide individual quotes for other areas & volumes","[""Injectable Treatments""]","true","[{""tier_name"":""Single Treatment"",""price"":1000,""sessions"":1},{""tier_name"":""2 Treatments"",""price"":1600,""sessions"":2},{""tier_name"":""3 Treatments"",""price"":2100,""sessions"":3}]","active","69599dfb96a99005f826ef79","2026-01-03T22:53:47.669000","2026-01-03T22:53:47.669000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[""69593d53c98b3add2b7ee770""]","false","false","Procedure","GROWTH & SPOT LASER TX MCL31 DERMABLATE LASER-ABLATION","These 3 Chrome treatments receive 1 NOON AFTERCARE KIT with single treatment or package","[""Laser Treatments""]","true","[{""tier_name"":""1-5 Spots"",""price"":200,""sessions"":1,""unit_type"":""sessions""},{""tier_name"":""6-10 Spots"",""price"":300,""sessions"":1,""unit_type"":""sessions""},{""tier_name"":""11-20 Spots"",""price"":500,""sessions"":1,""unit_type"":""sessions""}]","active","69599daf634866d811371cf7","2026-01-03T22:52:31.433000","2026-01-03T23:36:03.355000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","JULIET/V-LASE INTIMATE LASER - Vaginal","Vaginal (inner) intimate laser treatment","[""Laser Treatments"", ""Gynecology""]","true","[{""tier_name"":""Vaginal (inner) - 1 Tx"",""price"":900,""sessions"":1},{""tier_name"":""Vaginal (inner) - 2 Tx"",""price"":1600,""sessions"":2},{""tier_name"":""Vaginal (inner) - 3 Tx"",""price"":2100,""sessions"":3}]","active","69599d86e9f434c887075e60","2026-01-03T22:51:50.485000","2026-01-03T22:51:50.485000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","JULIET/V-LASE INTIMATE LASER - Labial","Labial (outer) intimate laser treatment","[""Laser Treatments"", ""Gynecology""]","true","[{""tier_name"":""Labial (outer) - 1 Tx"",""price"":500,""sessions"":1},{""tier_name"":""Labial (outer) - 2 Tx"",""price"":900,""sessions"":2},{""tier_name"":""Labial (outer) - 3 Tx"",""price"":1200,""sessions"":3}]","active","69599d86e9f434c887075e61","2026-01-03T22:51:50.485000","2026-01-03T22:51:50.485000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","VIRTUE DEEP RF","Deep RF treatment. DEEP & EXACT come with cream for aftercare. We recommend 3 txs for optimal sweat reduction (Hyperhidrosis).","[""Virtue Microneedling""]","true","[{""tier_name"":""Submental OR Buccal - 1 Tx"",""price"":2500,""sessions"":1},{""tier_name"":""Submental OR Buccal - 3 Tx"",""price"":4000,""sessions"":3},{""tier_name"":""Upper Arms OR Flanks - 1 Tx"",""price"":750,""sessions"":1},{""tier_name"":""Upper Arms OR Flanks - 3 Tx"",""price"":1600,""sessions"":3},{""tier_name"":""Abdomen OR Hips OR Inner/Outer Thighs OR Buttocks - 1 Tx"",""price"":1600,""sessions"":1},{""tier_name"":""Abdomen OR Hips OR Inner/Outer Thighs OR Buttocks - 3 Tx"",""price"":3700,""sessions"":3},{""tier_name"":""Knees OR Love Handles - 1 Tx"",""price"":950,""sessions"":1},{""tier_name"":""Knees OR Love Handles - 3 Tx"",""price"":2200,""sessions"":3},{""tier_name"":""Scars OR Stretch Marks - Starting"",""price"":950,""sessions"":1},{""tier_name"":""Underarm Hyperhidrosis - 1 Tx"",""price"":800,""sessions"":1},{""tier_name"":""Underarm Hyperhidrosis - 3 Tx"",""price"":2100,""sessions"":3}]","active","69599bfa634866d811371c7e","2026-01-03T22:45:14.449000","2026-01-03T22:45:14.449000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","VIRTUE EXACT RF","Peri Orbital Eye treatment. DEEP & EXACT come with cream for aftercare. Ask about all other body areas.","[""Virtue Microneedling""]","true","[{""tier_name"":""Peri Orbital Eye - 1 Tx"",""price"":2250,""sessions"":1},{""tier_name"":""Peri Orbital Eye - 3 Tx"",""price"":3600,""sessions"":3},{""tier_name"":""Bags OR Festoons Submental - 1 Tx"",""price"":1750,""sessions"":1},{""tier_name"":""Bags OR Festoons Submental - 3 Tx"",""price"":2800,""sessions"":3}]","active","69599bfa634866d811371c7d","2026-01-03T22:45:14.449000","2026-01-03T22:45:14.449000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","VIRTUE SMART RF MICRONEEDLING","ONLY VIRTUE SMART RF receives 1 NOON AFTERCARE KIT with single treatment or package. Ask about all other body areas.","[""Virtue Microneedling""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":950,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - 3 Tx"",""price"":2200,""sessions"":3},{""tier_name"":""Face & Neck - 1 Tx"",""price"":1150,""sessions"":1},{""tier_name"":""Face & Neck - 3 Tx"",""price"":2600,""sessions"":3},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":1350,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 3 Tx"",""price"":3100,""sessions"":3}]","active","69599bfa634866d811371c7c","2026-01-03T22:45:14.449000","2026-01-03T22:45:14.449000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Product","_category_Virtue Microneedling","","[""Virtue Microneedling""]","false","[{""tier_name"":""N/A"",""price"":0,""sessions"":1}]","inactive","69599bcd1672d63f1bca943a","2026-01-03T22:44:29.572000","2026-01-03T22:44:29.572000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","TETRA FRACTIONAL CO2","Tetra Fractional CO2 laser treatment. Includes Exosomes for each treatment. Receives 1 NOON AFTERCARE KIT. Get quote for other areas.","[""Laser Treatments""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":2200,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - 3 Tx"",""price"":2700,""sessions"":3},{""tier_name"":""Face & Neck - 1 Tx"",""price"":2500,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":2800,""sessions"":1},{""tier_name"":""Upper & Lower Eyelids - 1 Tx"",""price"":1200,""sessions"":1}]","active","69599aabbf5c4ab80c86695b","2026-01-03T22:39:39.434000","2026-01-03T22:39:39.434000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","COOLPEEL FRACTIONAL CO2","Fractional CO2 laser treatment. Includes Exosomes each treatment. Receives 1 NOON AFTERCARE KIT with single treatment or package. Get quote for other areas.","[""Laser Treatments""]","true","[{""tier_name"":""Face, Neck OR Chest - 1 Tx"",""price"":1200,""sessions"":1},{""tier_name"":""Face, Neck OR Chest - 3 Tx"",""price"":3000,""sessions"":3},{""tier_name"":""Face, Neck OR Chest - 5 Tx"",""price"":4600,""sessions"":5},{""tier_name"":""Face & Neck - 1 Tx"",""price"":1600,""sessions"":1},{""tier_name"":""Face & Neck - 3 Tx"",""price"":3700,""sessions"":3},{""tier_name"":""Face & Neck - 5 Tx"",""price"":5800,""sessions"":5},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":1900,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 3 Tx"",""price"":4300,""sessions"":3},{""tier_name"":""Face & Neck & Chest - 5 Tx"",""price"":6600,""sessions"":5},{""tier_name"":""Upper & Lower Eyelids - 1 Tx"",""price"":900,""sessions"":1},{""tier_name"":""Upper & Lower Eyelids - 3 Tx"",""price"":2100,""sessions"":3},{""tier_name"":""Upper & Lower Eyelids - 5 Tx"",""price"":3000,""sessions"":5}]","active","69599aabbf5c4ab80c86695a","2026-01-03T22:39:39.434000","2026-01-03T22:39:39.434000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","TRILOGY COMBO - VIRTUERF+COOLPEEL+SUBNOVII","Virtue RF + CoolPeel + Subnovii combination. +2 adds 1 more Coolpeel & 1 more Virtue RF. All combos receive 1 NOON AFTERCARE KIT.","[""Laser Treatments""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":2800,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - +2 Tx"",""price"":3800,""sessions"":2},{""tier_name"":""Face & Neck - 1 Tx"",""price"":3300,""sessions"":1},{""tier_name"":""Face & Neck - +2 Tx"",""price"":4500,""sessions"":2},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":4000,""sessions"":1},{""tier_name"":""Face & Neck & Chest - +2 Tx"",""price"":5500,""sessions"":2}]","active","695999b81f31c22f3ff2a74d","2026-01-03T22:35:36.206000","2026-01-03T22:35:36.206000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","COLLAGEN COMBO - VIRTUERF+SUBNOVII","Virtue RF + Subnovii combination. All combos receive 1 NOON AFTERCARE KIT.","[""Laser Treatments""]","true","[{""tier_name"":""Mouth OR Jaw OR Tragus"",""price"":1300,""sessions"":1},{""tier_name"":""Forehead OR Crow's Feet OR Brow"",""price"":1600,""sessions"":1},{""tier_name"":""Full Eyes OR Chest OR Neck"",""price"":2400,""sessions"":1},{""tier_name"":""Mouth & Jaw & Neck"",""price"":3400,""sessions"":1},{""tier_name"":""Full Eyes & Face & Neck"",""price"":4500,""sessions"":1}]","active","695999b81f31c22f3ff2a751","2026-01-03T22:35:36.206000","2026-01-03T22:35:36.206000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","ULTIMATE DUO COMBO - VIRTUE RF+COOLPEEL","Virtue RF + CoolPeel combination. Includes Exosomes each treatment. All combos receive 1 NOON AFTERCARE KIT with single treatment or package.","[""Laser Treatments""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":1900,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - 3 Tx"",""price"":4750,""sessions"":3},{""tier_name"":""Face & Neck - 1 Tx"",""price"":2150,""sessions"":1},{""tier_name"":""Face & Neck - 3 Tx"",""price"":5500,""sessions"":3},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":2650,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 3 Tx"",""price"":7000,""sessions"":3},{""tier_name"":""Arms OR 1/2 Legs - 1 Tx"",""price"":2900,""sessions"":1},{""tier_name"":""Arms OR 1/2 Legs - 3 Tx"",""price"":7600,""sessions"":3}]","active","695999b81f31c22f3ff2a74b","2026-01-03T22:35:36.206000","2026-01-03T22:35:36.206000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","VIBRANCE COMBO - COOLPEEL+SUBNOVII","CoolPeel + Subnovii combination. All combos receive 1 NOON AFTERCARE KIT.","[""Laser Treatments""]","true","[{""tier_name"":""Mouth OR Jaw OR Tragus"",""price"":1200,""sessions"":1},{""tier_name"":""Forehead OR Crow's Feet OR Brow"",""price"":1500,""sessions"":1},{""tier_name"":""Full Eyes OR Chest OR Neck"",""price"":2300,""sessions"":1},{""tier_name"":""Mouth & Jaw & Neck"",""price"":3300,""sessions"":1},{""tier_name"":""Full Eyes & Face & Neck"",""price"":4300,""sessions"":1}]","active","695999b81f31c22f3ff2a752","2026-01-03T22:35:36.206000","2026-01-03T22:35:36.206000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Procedure","EYE 360 COMBO - VIRTUE EXACT RF+SUBNOVII","Eye 360 combo gets 1 Subnovii Kit and 1 Exact cream - NO NOON Aftercare Kit ","[""Laser Treatments""]","true","[{""tier_name"":""Full Eye - Upper & Lower"",""price"":3850,""sessions"":1,""unit_type"":""sessions""},{""tier_name"":""Under Eye"",""price"":2850,""sessions"":1,""unit_type"":""sessions""}]","active","695999b81f31c22f3ff2a753","2026-01-03T22:35:36.206000","2026-01-03T22:38:01.584000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","RENEW & REJUVENATE COMBO - SKINWAVE+VIRTUERF+SUBNOVII","Skinwave + Virtue RF + Subnovii combination. Ask about other areas. All combos receive 1 NOON AFTERCARE KIT.","[""Laser Treatments""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":2300,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - 3 Tx"",""price"":5500,""sessions"":3},{""tier_name"":""Face & Neck - 1 Tx"",""price"":2500,""sessions"":1},{""tier_name"":""Face & Neck - 3 Tx"",""price"":5900,""sessions"":3},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":2700,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 3 Tx"",""price"":6500,""sessions"":3}]","active","695999b81f31c22f3ff2a750","2026-01-03T22:35:36.206000","2026-01-03T22:35:36.206000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","CLARITY TRIO COMBOS - KINWAVE+VIRTUERF+COOLPEEL","Kinwave + Virtue RF + CoolPeel combination. Ask about other areas. All combos receive 1 NOON AFTERCARE KIT.","[""Laser Treatments""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":1600,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - 3 Tx"",""price"":3700,""sessions"":3},{""tier_name"":""Face & Neck - 1 Tx"",""price"":1750,""sessions"":1},{""tier_name"":""Face & Neck - 3 Tx"",""price"":4000,""sessions"":3},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":1900,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 3 Tx"",""price"":4300,""sessions"":3}]","active","695999b81f31c22f3ff2a74c","2026-01-03T22:35:36.206000","2026-01-03T22:35:36.206000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","AWAKEN COMBO - SKINWAVE+COOLPEEL","Skinwave + CoolPeel combination. Ask about other areas. All combos receive 1 NOON AFTERCARE KIT.","[""Laser Treatments""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":1000,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - 3 Tx"",""price"":2350,""sessions"":3},{""tier_name"":""Face & Neck - 1 Tx"",""price"":1400,""sessions"":1},{""tier_name"":""Face & Neck - 3 Tx"",""price"":3100,""sessions"":3},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":1700,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 3 Tx"",""price"":3700,""sessions"":3}]","active","695999b81f31c22f3ff2a74f","2026-01-03T22:35:36.206000","2026-01-03T22:35:36.206000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","GLOW H20 COMBO - SKINWAVE+VIRTUERF","Skinwave + Virtue RF combination. Ask about other areas. All combos receive 1 NOON AFTERCARE KIT.","[""Laser Treatments""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":1050,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - 3 Tx"",""price"":2500,""sessions"":3},{""tier_name"":""Face & Neck - 1 Tx"",""price"":1150,""sessions"":1},{""tier_name"":""Face & Neck - 3 Tx"",""price"":2700,""sessions"":3},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":1350,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 3 Tx"",""price"":3100,""sessions"":3}]","active","695999b81f31c22f3ff2a74e","2026-01-03T22:35:36.206000","2026-01-03T22:35:36.206000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","MOTUS VL - BROKEN VESSELS & ROSACEA","Broken vessels and rosacea treatment","[""Motus""]","false","[{""tier_name"":""Facial - 1 Tx"",""price"":350,""sessions"":1},{""tier_name"":""Facial - 3 Tx"",""price"":900,""sessions"":3}]","active","695998f0634866d811371b9b","2026-01-03T22:32:16.795000","2026-01-03T22:32:16.795000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","MOTUS AZ+ LASER HAIR REDUCTION","Laser hair reduction treatment","[""Motus""]","true","[{""tier_name"":""Lower Face OR Ears OR Toes - 1 Tx"",""price"":100,""sessions"":1},{""tier_name"":""Lower Face OR Ears OR Toes - 8 Tx"",""price"":650,""sessions"":8},{""tier_name"":""Lower Face OR Ears OR Toes - Additional"",""price"":70,""sessions"":1},{""tier_name"":""Underarms, Neck OR Full Face - 1 Tx"",""price"":150,""sessions"":1},{""tier_name"":""Underarms, Neck OR Full Face - 8 Tx"",""price"":1000,""sessions"":8},{""tier_name"":""Underarms, Neck OR Full Face - Additional"",""price"":100,""sessions"":1},{""tier_name"":""Bikini, Scalp OR Forearms - 1 Tx"",""price"":200,""sessions"":1},{""tier_name"":""Bikini, Scalp OR Forearms - 8 Tx"",""price"":1300,""sessions"":8},{""tier_name"":""Bikini, Scalp OR Forearms - Additional"",""price"":140,""sessions"":1},{""tier_name"":""Brazilian OR Abdomen - 1 Tx"",""price"":250,""sessions"":1},{""tier_name"":""Brazilian OR Abdomen - 8 Tx"",""price"":1700,""sessions"":8},{""tier_name"":""Brazilian OR Abdomen - Additional"",""price"":175,""sessions"":1},{""tier_name"":""1/2 Leg, Arms, Chest OR Back - 1 Tx"",""price"":350,""sessions"":1},{""tier_name"":""1/2 Leg, Arms, Chest OR Back - 8 Tx"",""price"":2400,""sessions"":8},{""tier_name"":""1/2 Leg, Arms, Chest OR Back - Additional"",""price"":240,""sessions"":1},{""tier_name"":""Full Legs - 1 Tx"",""price"":450,""sessions"":1},{""tier_name"":""Full Legs - 8 Tx"",""price"":3000,""sessions"":8},{""tier_name"":""Full Legs - Additional"",""price"":300,""sessions"":1}]","active","695998f0634866d811371b9d","2026-01-03T22:32:16.795000","2026-01-03T22:32:16.795000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","MOTUS SL - SKIN RESURFACING & SCARS","Skin resurfacing and scar treatment","[""Motus""]","true","[{""tier_name"":""Face OR 1 Area - 1 Tx"",""price"":350,""sessions"":1},{""tier_name"":""Face OR 1 Area - 3 Tx"",""price"":900,""sessions"":3}]","active","695998f0634866d811371b9a","2026-01-03T22:32:16.795000","2026-01-03T22:32:16.795000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","MOTUS PL - PIGMENT & BROWN SPOTS","Pigment and brown spots treatment","[""Motus""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":250,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - 3 Tx"",""price"":600,""sessions"":3},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":350,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 3 Tx"",""price"":900,""sessions"":3},{""tier_name"":""Arms OR 1/2 Legs OR Back - 1 Tx"",""price"":450,""sessions"":1},{""tier_name"":""Arms OR 1/2 Legs OR Back - 3 Tx"",""price"":1050,""sessions"":3}]","active","695998f0634866d811371b99","2026-01-03T22:32:16.795000","2026-01-03T22:32:16.795000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","MOTUS GLO PHOTO COLLAGEN BOOST","Photo collagen boost treatment","[""Motus""]","true","[{""tier_name"":""Face OR Neck OR Chest - 1 Tx"",""price"":600,""sessions"":1},{""tier_name"":""Face OR Neck OR Chest - 3 Tx"",""price"":1200,""sessions"":3},{""tier_name"":""Face & Neck & Chest - 1 Tx"",""price"":900,""sessions"":1},{""tier_name"":""Face & Neck & Chest - 3 Tx"",""price"":2100,""sessions"":3},{""tier_name"":""1/2 Legs OR Arms OR Back - 1 Tx"",""price"":1200,""sessions"":1},{""tier_name"":""1/2 Legs OR Arms OR Back - 3 Tx"",""price"":3000,""sessions"":3}]","active","695998f0634866d811371b9c","2026-01-03T22:32:16.795000","2026-01-03T22:32:16.795000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","PULSEWAVE CELLULITE","Cellulite reduction treatment","[""Body Sculpting""]","false","[{""tier_name"":""1 Tx"",""price"":350,""sessions"":1},{""tier_name"":""6 Tx"",""price"":1750,""sessions"":6},{""tier_name"":""12 Tx"",""price"":2950,""sessions"":12},{""tier_name"":""18 Tx"",""price"":3950,""sessions"":18},{""tier_name"":""Additional 1 Tx"",""price"":300,""sessions"":1}]","active","695998ab96a99005f826edc5","2026-01-03T22:31:07.797000","2026-01-03T22:31:07.797000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","CELLULAZE LASER TX","Laser cellulite treatment","[""Body Sculpting""]","true","[{""tier_name"":""1st Area"",""price"":5500,""sessions"":1},{""tier_name"":""Add Area"",""price"":2000,""sessions"":1}]","active","695998ab96a99005f826edc6","2026-01-03T22:31:07.797000","2026-01-03T22:31:07.797000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","SMARTLIPO","Laser liposuction procedure","[""Body Sculpting""]","true","[{""tier_name"":""1st Area"",""price"":5000,""sessions"":1},{""tier_name"":""Add Area"",""price"":2000,""sessions"":1}]","active","695998629006dda9f9960472","2026-01-03T22:29:54.210000","2026-01-03T22:29:54.210000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","RENUVION J PLASMA","Plasma skin tightening treatment","[""Body Sculpting""]","true","[{""tier_name"":""1 Area"",""price"":2500,""sessions"":1},{""tier_name"":""Add to Lipo"",""price"":1500,""sessions"":1}]","active","695998629006dda9f9960470","2026-01-03T22:29:54.210000","2026-01-03T22:29:54.210000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","BODYRIGHT/ 5 PHYSIQ 360 + 3 DEEP RF","Combined body sculpting treatment","[""Body Sculpting""]","true","[{""tier_name"":""1 Area"",""price"":5000,""sessions"":1},{""tier_name"":""Add Another Area"",""price"":4000,""sessions"":1}]","active","695998629006dda9f996046f","2026-01-03T22:29:54.210000","2026-01-03T22:29:54.210000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","RF Breast Lift","RF breast lift treatment","[""Body Sculpting""]","false","[{""tier_name"":""2 Treatments"",""price"":4000,""sessions"":2}]","active","695998629006dda9f9960471","2026-01-03T22:29:54.210000","2026-01-03T22:29:54.210000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Procedure","PHYSIQ & 360 BODY TONING & SCULPTING","Body toning and sculpting treatment","[""Body Sculpting""]","false","[{""tier_name"":""1 Treatment"",""price"":500,""sessions"":1},{""tier_name"":""5 Tx Initial Series"",""price"":1995,""sessions"":5},{""tier_name"":""Additional 5 Tx"",""price"":1595,""sessions"":5},{""tier_name"":""Additional 12 Tx"",""price"":2995,""sessions"":12},{""tier_name"":""Additional 1 Tx"",""price"":400,""sessions"":1}]","active","695998629006dda9f996046e","2026-01-03T22:29:54.209000","2026-01-03T22:29:54.209000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Product","_category_Skin Care","","[""Skin Care""]","false","[{""tier_name"":""N/A"",""price"":0,""sessions"":1}]","inactive","695997c6c2c8cb36ebe9275f","2026-01-03T22:27:18.520000","2026-01-03T22:27:18.520000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Product","_category_Supplements","","[""Supplements""]","false","[{""tier_name"":""N/A"",""price"":0,""sessions"":1}]","inactive","695997c39393b97df42d9a68","2026-01-03T22:27:15.504000","2026-01-03T22:27:15.504000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Product","_category_Laser Treatments","","[""Laser Treatments""]","false","[{""tier_name"":""N/A"",""price"":0,""sessions"":1}]","inactive","695997c06286f8f65036aeaa","2026-01-03T22:27:12.890000","2026-01-03T22:27:12.890000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Product","_category_Injectable Treatments","","[""Injectable Treatments""]","false","[{""tier_name"":""N/A"",""price"":0,""sessions"":1}]","inactive","695997be75e1cfc5fa0665f7","2026-01-03T22:27:10.959000","2026-01-03T22:27:10.959000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Product","_category_Body Sculpting","","[""Body Sculpting""]","false","[{""tier_name"":""N/A"",""price"":0,""sessions"":1}]","inactive","695997bbb7030977f676b6f2","2026-01-03T22:27:07.243000","2026-01-03T22:27:07.243000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Product","_category_Gynecology","","[""Gynecology""]","false","[{""tier_name"":""N/A"",""price"":0,""sessions"":1}]","inactive","695997b48f40b18fb4253ac2","2026-01-03T22:27:00.602000","2026-01-03T22:27:00.602000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Product","_category_Elemis","","[""Elemis""]","false","[{""tier_name"":""N/A"",""price"":0,""sessions"":1}]","inactive","6959973ff120c0ea1b94b950","2026-01-03T22:25:03.722000","2026-01-03T22:25:03.722000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"[]","false","false","Product","_category_Skinceuticals","","[""Skinceuticals""]","false","[{""tier_name"":""N/A"",""price"":0,""sessions"":1}]","inactive","695997328eba2228cea801e0","2026-01-03T22:24:50.784000","2026-01-03T22:24:50.784000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
